time,open,high,low,close,symbol,Spread,涨跌幅,上涨,下跌,上涨数量,下跌数量,上涨比例,rank_涨跌幅,rank_sum,rank
2021-08-23 05:59:00,0.57285,0.608,0.50879,0.54147,LRC-USDT,0.0014426011207901,-0.05449814905357264,0,1,117,7,0.9435483870967742,1.0,1.0,1.0
2021-08-23 17:59:00,0.54151,0.54303,0.48168,0.48704,LRC-USDT,0.0026144059946064,-0.10052265130108784,0,1,44,80,0.3548387096774194,1.0,1.0,1.0
2021-08-24 05:59:00,3.1628,3.1975,2.928,2.9989,AUDIO-USDT,0.0020717078223677,-0.05274961306421566,0,1,77,48,0.616,1.0,1.0,1.0
2021-08-24 17:59:00,0.33165,0.33488,0.28,0.2904,COTI-USDT,0.000999620833477,-0.12456288436030394,0,1,7,118,0.056,1.0,1.0,1.0
2021-08-25 05:59:00,0.4930100000000001,0.49798,0.45301,0.4659,LRC-USDT,0.0024528789052411,-0.055257021190307176,0,1,120,5,0.96,1.0,1.0,1.0
2021-08-25 17:59:00,53.923,54.642,48.512,49.07100000000001,AVAX-USDT,0.0024309527700607,-0.09004765701782014,0,1,72,53,0.576,1.0,1.0,1.0
2021-08-26 05:59:00,5.8872,5.8923,4.8629,5.0096,C98-USDT,0.0004952947003467,-0.1494303614785134,0,1,9,116,0.072,1.0,1.0,1.0
2021-08-26 17:59:00,0.82934,0.86595,0.6927399999999999,0.70482,SAND-USDT,-0.0001134912753582,-0.14968210498377355,0,1,14,111,0.112,1.0,1.0,1.0
2021-08-27 05:59:00,0.39746,0.39839,0.34715,0.35948,COTI-USDT,0.0013370473537606,-0.0958752515090543,0,1,28,98,0.2222222222222222,1.0,1.0,1.0
2021-08-27 17:59:00,0.50805,0.5406,0.5004,0.50729,LRC-USDT,0.0019553624333399,-0.0014959157563231296,0,1,124,2,0.9841269841269841,1.0,1.0,1.0
2021-08-28 05:59:00,5.39,5.4579999999999975,5.04,5.072,XTZ-USDT,0.0017776022121271,-0.05882352941176461,0,1,76,50,0.6031746031746031,1.0,1.0,1.0
2021-08-28 17:59:00,15.4377,16.324,14.0847,14.1978,MASK-USDT,0.0021033314511575,-0.08068557812469634,0,1,74,52,0.5873015873015873,1.0,1.0,1.0
2021-08-29 05:59:00,12.057,12.278,10.6,11.015,RAY-USDT,0.0009086778736937,-0.08680152545183206,0,1,24,102,0.19047619047619047,1.0,1.0,1.0
2021-08-29 17:59:00,14.528,15.509,12.823,13.140999999999998,GTC-USDT,-0.0001521722589973,-0.09559532002752935,0,1,80,46,0.6349206349206349,1.0,1.0,1.0
2021-08-30 05:59:00,0.6916,0.6916,0.6364,0.6509999999999999,FLM-USDT,0.0012303906490309,-0.05870445344129571,0,1,23,103,0.18253968253968253,1.0,1.0,1.0
2021-08-30 17:59:00,2.553,2.584,2.282,2.376,CTK-USDT,0.0025316455696202,-0.06896551724137934,0,1,86,40,0.6825396825396826,1.0,1.0,1.0
2021-08-31 05:59:00,13.1903,13.4174,11.8,12.0605,MASK-USDT,0.002535328345802,-0.08595875616724902,0,1,16,111,0.12598425196850394,1.0,1.0,1.0
2021-08-31 17:59:00,0.8343299999999999,0.8737299999999999,0.7237600000000001,0.73312,FTM-USDT,0.0013932522879387,-0.12148591971240263,0,1,65,62,0.5118110236220472,1.0,1.0,1.0
2021-09-01 05:59:00,4.5524,4.5785,4.0573,4.2812,C98-USDT,0.001684604585868,-0.059593629873695764,0,1,111,16,0.8740157480314961,1.0,1.0,1.0
2021-09-01 17:59:00,1.0930799999999998,1.09769,0.97681,0.99743,SAND-USDT,0.0010337213970292,-0.08750503165367562,0,1,102,25,0.8031496062992126,1.0,1.0,1.0
2021-09-02 05:59:00,0.8967799999999999,0.94711,0.8328200000000001,0.84155,FTM-USDT,0.0008920076117984,-0.06110540878257775,0,1,100,27,0.7874015748031497,1.0,1.0,1.0
2021-09-02 17:59:00,5.26,5.2819,4.65,4.7222,C98-USDT,0.0004661016949152,-0.10224334600760454,0,1,56,71,0.4409448818897638,1.0,1.0,1.0
2021-09-03 05:59:00,0.92359,0.93247,0.815,0.84695,FTM-USDT,0.0013596594939702,-0.08290110556463937,0,1,64,64,0.5,1.0,1.0,1.0
2021-09-03 17:59:00,49.605,50.903,45.511,46.422,AVAX-USDT,0.0011214147077851,-0.06416691865739343,0,1,107,21,0.8359375,1.0,1.0,1.0
2021-09-04 05:59:00,9.368,9.44,8.911,9.051,SRM-USDT,0.0021036315323295,-0.03383859948761747,0,1,67,61,0.5234375,1.0,1.0,1.0
2021-09-04 17:59:00,1.1670200000000002,1.19305,1.00501,1.03954,FTM-USDT,0.001194259847828,-0.1092354886805712,0,1,63,65,0.4921875,1.0,1.0,1.0
2021-09-05 05:59:00,0.38486,0.38697,0.35454,0.35754,COTI-USDT,0.0023549201009251,-0.07096271274522536,0,1,44,84,0.34375,1.0,1.0,1.0
2021-09-05 17:59:00,0.70308,0.7383,0.6313,0.64645,CVC-USDT,0.0020926988063865,-0.08055867669857353,0,1,110,18,0.859375,1.0,1.0,1.0
2021-09-06 05:59:00,34.482,35.411,31.932,33.083,LUNA-USDT,0.0022114510754316,-0.040544067747455226,0,1,105,23,0.8203125,1.0,1.0,1.0
2021-09-06 17:59:00,86.68,86.79,76.47,78.49,ICP-USDT,0.0010202780257619,-0.09458991809897344,0,1,34,94,0.265625,1.0,1.0,1.0
2021-09-07 05:59:00,1.4680000000000002,1.4813,1.3869,1.4142,ALPHA-USDT,0.0009200934248707,-0.036714120291533314,0,1,54,74,0.421875,1.0,1.0,1.0
2021-09-07 17:59:00,3.8694,3.8706,2.44,2.7238,SXP-USDT,-0.000440366972477,-0.2960847654735753,0,1,1,127,0.0078125,1.0,1.0,1.0
2021-09-08 05:59:00,2.75,2.7657,2.3428,2.3549,TOMO-USDT,0.0012329931972789,-0.14379726585223962,0,1,35,94,0.2713178294573643,1.0,1.0,1.0
2021-09-08 17:59:00,1.43169,1.49147,1.2517200000000002,1.36156,FTM-USDT,-2.937720329010407e-05,-0.04921650233233699,0,1,117,12,0.9069767441860465,1.0,1.0,1.0
2021-09-09 05:59:00,4.1858,4.215,3.5386,3.9425,C98-USDT,0.0003806140573459,-0.05861986628462268,0,1,120,9,0.9302325581395349,1.0,1.0,1.0
2021-09-09 17:59:00,210.424,214.742,190.3,191.412,SOL-USDT,0.0010040790712269,-0.09047625835697282,0,1,79,50,0.6124031007751938,1.0,1.0,1.0
2021-09-10 05:59:00,2.3439,2.4899,2.0512,2.1344,ALGO-USDT,4.6853769385624127e-05,-0.0895363221430705,0,1,72,58,0.5538461538461539,1.0,1.0,1.0
2021-09-10 17:59:00,0.0684299999999999,0.071,0.0562,0.05893,CELR-USDT,0.0008491847826086,-0.13895382817066038,0,1,9,121,0.06923076923076923,1.0,1.0,1.0
2021-09-11 05:59:00,0.3688,0.376,0.3251,0.3326,CHR-USDT,0.0006016847172083,-0.09791158123135346,0,1,41,89,0.3153846153846154,1.0,1.0,1.0
2021-09-11 17:59:00,12.187,12.786,10.652,11.0,DYDX-USDT,0.0010010010010008,-0.09828674481514887,0,1,116,14,0.8923076923076924,1.0,1.0,1.0
2021-09-12 05:59:00,1.62511,1.6635400000000002,1.46261,1.48763,FTM-USDT,0.0006928561818915,-0.08481697939095656,0,1,26,104,0.2,1.0,1.0,1.0
2021-09-12 17:59:00,42.288,43.55,39.555,40.368,LUNA-USDT,0.0014388489208632,-0.04531264781004629,0,1,123,7,0.9461538461538461,1.0,1.0,1.0
2021-09-13 05:59:00,63.737,64.0,51.5,54.288,AVAX-USDT,0.0010695187165774,-0.14812955059000765,0,1,7,123,0.05384615384615385,1.0,1.0,1.0
2021-09-13 17:59:00,0.2078699999999999,0.20806,0.17302,0.18889,ONE-USDT,0.0,-0.09170032698595831,0,1,19,111,0.14615384615384616,1.0,1.0,1.0
2021-09-14 05:59:00,0.1889,0.18941,0.17663,0.18057,ONE-USDT,0.0008313934153643,-0.044046799724707486,0,1,108,22,0.8307692307692308,1.0,1.0,1.0
2021-09-14 17:59:00,36.98,37.561,33.333,34.164,ATOM-USDT,0.0009961910342806,-0.07609930228784678,0,1,113,17,0.8692307692307693,1.0,1.0,1.0
2021-09-15 05:59:00,288.61,290.99,273.0,277.67,EGLD-USDT,0.0004684009512141,-0.03807247280537662,0,1,90,40,0.6923076923076923,1.0,1.0,1.0
2021-09-15 17:59:00,0.10354,0.10359,0.0898,0.091,CELR-USDT,0.0005497526113249,-0.12111261348271196,0,1,113,17,0.8692307692307693,1.0,1.0,1.0
2021-09-16 05:59:00,0.52949,0.53823,0.48,0.49262,HBAR-USDT,0.000853311661926,-0.06935182211474877,0,1,77,53,0.5923076923076923,1.0,1.0,1.0
2021-09-16 17:59:00,1.12234,1.148,0.99446,1.0038,REN-USDT,0.0015964877270007,-0.10559471090875061,0,1,25,105,0.19230769230769232,1.0,1.0,1.0
2021-09-17 05:59:00,0.2542,0.2587,0.23622,0.23863,1000XEC-USDT,,-0.061250983477576626,0,1,70,61,0.5343511450381679,1.0,1.0,1.0
2021-09-17 17:59:00,0.11879,0.11897,0.10429,0.10534,TRX-USDT,0.0003798670465335,-0.11329966329966334,0,1,9,122,0.06870229007633588,1.0,1.0,1.0
2021-09-18 05:59:00,65.33,65.43,57.25,60.35,TRB-USDT,0.0008291873963517,-0.07608695652173902,0,1,126,6,0.9545454545454546,1.0,1.0,1.0
2021-09-18 17:59:00,0.12643,0.127,0.11324,0.11577,CELR-USDT,0.0003456320746564,-0.08417055612688862,0,1,26,106,0.19696969696969696,1.0,1.0,1.0
2021-09-19 05:59:00,0.42738,0.42747,0.39355,0.40179,COTI-USDT,0.000473107569721,-0.0595023524730226,0,1,30,102,0.22727272727272727,1.0,1.0,1.0
2021-09-19 17:59:00,0.11337,0.11877,0.10398,0.1045,CELR-USDT,0.0002871637790753,-0.07823939313751438,0,1,15,117,0.11363636363636363,1.0,1.0,1.0
2021-09-20 05:59:00,1.651,1.651,1.38,1.421,DODO-USDT,0.0,-0.13983050847457623,0,1,0,132,0.0,1.0,1.0,1.0
2021-09-20 17:59:00,41.872,42.114,35.8,37.197,ATOM-USDT,-8.064516129047128e-05,-0.11154369790049434,0,1,2,130,0.015151515151515152,1.0,1.0,1.0
2021-09-21 05:59:00,0.35849,0.3604,0.31043,0.32337,HBAR-USDT,-9.276437847871576e-05,-0.09799163179916315,0,1,5,127,0.03787878787878788,1.0,1.0,1.0
2021-09-21 17:59:00,0.10197,0.1066,0.0894,0.09013,CELR-USDT,0.0007772596047079,-0.11585246223268586,0,1,13,119,0.09848484848484848,1.0,1.0,1.0
2021-09-22 05:59:00,9.587,9.7486,8.271,8.7377,OMG-USDT,-0.0001487584391804,-0.08861723321477377,0,1,36,96,0.2727272727272727,1.0,1.0,1.0
2021-09-22 17:59:00,0.10435,0.11155,0.09934,0.1023,GALA-USDT,-9.774215619196004e-05,-0.020302624018387228,0,1,131,1,0.9924242424242424,1.0,1.0,1.0
2021-09-23 05:59:00,0.2273300000000001,0.23451,0.2207,0.22328,BLZ-USDT,-8.956560680695168e-05,-0.01816103073743458,0,1,127,5,0.9621212121212122,1.0,1.0,1.0
2021-09-23 17:59:00,77.347,79.6,72.807,75.133,AVAX-USDT,0.000439414114514,-0.028636810260123102,0,1,119,13,0.9015151515151515,1.0,1.0,1.0
2021-09-24 05:59:00,0.14219,0.14936,0.1255,0.12839,CELR-USDT,0.0003116478379432,-0.09698973132648758,0,1,16,116,0.12121212121212122,1.0,1.0,1.0
2021-09-24 17:59:00,72.649,73.578,60.098,62.396,FIL-USDT,-0.0003844921499519,-0.14111881951326943,0,1,3,129,0.022727272727272728,1.0,1.0,1.0
2021-09-25 05:59:00,25.425,26.408,24.552,24.615,WAVES-USDT,-0.0018248175182482,-0.03201069644893628,0,1,114,18,0.8636363636363636,1.0,1.0,1.0
2021-09-25 17:59:00,0.16953,0.17719,0.15516,0.15814,CELR-USDT,-0.0020194370819133,-0.06713072203869752,0,1,34,98,0.25757575757575757,1.0,1.0,1.0
2021-09-26 05:59:00,0.2854,0.2911,0.2528,0.2569,CHR-USDT,-0.0007779074290158,-0.09985984583041341,0,1,12,120,0.09090909090909091,1.0,1.0,1.0
2021-09-26 17:59:00,0.07267,0.0742,0.06625,0.06794,IOTX-USDT,-0.0005884083553986,-0.06444505645827603,0,1,115,17,0.8712121212121212,1.0,1.0,1.0
2021-09-27 05:59:00,6.809,6.87,6.324,6.496,XTZ-USDT,0.0004620360388112,-0.04596857100895868,0,1,117,16,0.8796992481203008,1.0,1.0,1.0
2021-09-27 17:59:00,1.32,1.3259999999999998,1.183,1.195,DODO-USDT,-0.0016708437761069,-0.09469696969696972,0,1,9,124,0.06766917293233082,1.0,1.0,1.0
2021-09-28 05:59:00,5.8589,5.9163,5.4384,5.4738,KAVA-USDT,-0.0004017531044558,-0.06572906176927418,0,1,13,121,0.09701492537313433,1.0,1.0,1.0
2021-09-28 17:59:00,1.36362,1.378,1.17272,1.19251,FTM-USDT,-0.0004107292539816,-0.12525123600780474,0,1,8,126,0.05970149253731343,1.0,1.0,1.0
2021-09-29 05:59:00,0.2781,0.2814,0.264,0.275,BZRX-USDT,0.0010921004732435,-0.011147069399496501,0,1,130,4,0.9701492537313433,1.0,1.0,1.0
2021-09-29 17:59:00,0.15933,0.1669,0.14354,0.14486,CELR-USDT,0.0006216757615526,-0.09093191088798247,0,1,15,119,0.11194029850746269,1.0,1.0,1.0
2021-09-30 05:59:00,319.86,322.4,279.41,301.7,COMP-USDT,-0.0006624710168929,-0.05668636463121035,0,1,130,4,0.9701492537313433,1.0,1.0,1.0
2021-09-30 17:59:00,26.233,26.646,23.695,24.145,DYDX-USDT,0.0004972444370776,-0.0795944039949682,0,1,61,73,0.4552238805970149,1.0,1.0,1.0
2021-10-01 05:59:00,24.146,24.551,22.503,23.264,DYDX-USDT,-8.596234849134188e-05,-0.036487885690619226,0,1,119,15,0.8880597014925373,1.0,1.0,1.0
2021-10-01 17:59:00,0.10304,0.104,0.09436,0.09764,GALA-USDT,0.0006148800983809,-0.0524987869966036,0,1,130,4,0.9701492537313433,1.0,1.0,1.0
2021-10-02 05:59:00,1.2618,1.3529,1.1879,1.2009999999999998,IOTA-USDT,-0.0023259677687325,-0.04795877923107428,0,1,75,59,0.5597014925373134,1.0,1.0,1.0
2021-10-02 17:59:00,0.6056199999999999,0.62163,0.5811,0.58717,COTI-USDT,0.0011423699914747,-0.030624711087631318,0,1,130,4,0.9701492537313433,1.0,1.0,1.0
2021-10-03 05:59:00,1.27519,1.32425,1.16783,1.20611,REN-USDT,0.0005890160942425,-0.05405363011066411,0,1,40,94,0.29850746268656714,1.0,1.0,1.0
2021-10-03 17:59:00,0.006386,0.006409,0.005633,0.005834,DENT-USDT,0.0006861063464838,-0.0868680544686179,0,1,90,44,0.6716417910447762,1.0,1.0,1.0
2021-10-04 05:59:00,8.96,8.994,7.938,8.17,GTC-USDT,0.0004898359049718,-0.08806786471704431,0,1,10,124,0.07462686567164178,1.0,1.0,1.0
2021-10-04 17:59:00,25.972,26.455,23.086,24.072,DYDX-USDT,0.0004571713561365,-0.07319139105994721,0,1,114,20,0.8507462686567164,1.0,1.0,1.0
2021-10-05 05:59:00,48.893,49.32,45.049,45.742,LUNA-USDT,0.0002624097966323,-0.06454251707636316,0,1,64,70,0.47761194029850745,1.0,1.0,1.0
2021-10-05 17:59:00,2.4569,2.4817,2.2303,2.2671,ICX-USDT,4.411116012370542e-05,-0.07740202661457696,0,1,60,74,0.44776119402985076,1.0,1.0,1.0
2021-10-06 05:59:00,15.6626,15.8873,14.3043,14.646,OMG-USDT,0.00068324678874,-0.06492412005439607,0,1,80,54,0.5970149253731343,1.0,1.0,1.0
2021-10-06 17:59:00,0.26193,0.27199,0.24228,0.25378,DOGE-USDT,0.0011045364891519,-0.031078191814294387,0,1,122,12,0.9104477611940298,1.0,1.0,1.0
2021-10-07 05:59:00,3.9534,4.1577,3.3748,3.485,MTL-USDT,0.0014367816091953,-0.11734164070612674,0,1,20,114,0.14925373134328357,1.0,1.0,1.0
2021-10-07 17:59:00,0.030325,0.03571,0.02222,0.024335,1000SHIB-USDT,,-0.19752679307502063,0,1,56,78,0.417910447761194,1.0,1.0,1.0
2021-10-08 05:59:00,11.488,11.7627,10.796,11.0263,MASK-USDT,0.001207663670208,-0.03947907138812656,0,1,91,43,0.6791044776119403,1.0,1.0,1.0
2021-10-08 17:59:00,47.065,48.555,43.7,44.17,LUNA-USDT,0.0015873015873015,-0.0614309088204672,0,1,74,60,0.5522388059701493,1.0,1.0,1.0
2021-10-09 05:59:00,2.26746,2.45567,2.1261,2.1744,FTM-USDT,0.0015660985720866,-0.04104151782170351,0,1,40,94,0.29850746268656714,1.0,1.0,1.0
2021-10-09 17:59:00,0.04142,0.04164,0.03522,0.03549,STMX-USDT,0.001410835214447,-0.14358108108108103,0,1,72,62,0.5373134328358209,1.0,1.0,1.0
2021-10-10 05:59:00,0.004256,0.004286,0.003907,0.004037,BTT-USDT,0.001488464400893,-0.05167958656330762,0,1,39,95,0.291044776119403,1.0,1.0,1.0
2021-10-10 17:59:00,14.0858,14.1765,13.2,13.3759,OMG-USDT,6.728971962610686e-05,-0.05056004315668439,0,1,20,114,0.14925373134328357,1.0,1.0,1.0
2021-10-11 05:59:00,1.0571,1.069,0.9373,0.981,ATA-USDT,0.0022476501838986,-0.07207718501702609,0,1,19,115,0.1417910447761194,1.0,1.0,1.0
2021-10-11 17:59:00,63.597,64.437,58.25,58.622,AR-USDT,0.0012297181895815,-0.07832840701842647,0,1,14,120,0.1044776119402985,1.0,1.0,1.0
2021-10-12 05:59:00,1.4625,1.4678,1.317,1.3443,IOTA-USDT,-0.0030406407594185,-0.08075765864332596,0,1,10,125,0.07407407407407407,1.0,1.0,1.0
2021-10-12 17:59:00,0.07175,0.07281,0.06534,0.06738,IOTX-USDT,-0.0004450378282154,-0.06025104602510467,0,1,42,93,0.3111111111111111,1.0,1.0,1.0
2021-10-13 05:59:00,67.96300000000001,70.767,60.25100000000001,60.987,FIL-USDT,-0.0046188999510364,-0.10263088196345016,0,1,42,93,0.3111111111111111,1.0,1.0,1.0
2021-10-13 17:59:00,24.079,24.354,21.8,22.233,DYDX-USDT,0.0005400297016335,-0.0765492606745306,0,1,121,14,0.8962962962962963,1.0,1.0,1.0
2021-10-14 05:59:00,4.4958,4.5156,4.3163,4.3887,RLC-USDT,0.0029021937842779,-0.02410442285028125,0,1,132,3,0.9777777777777777,1.0,1.0,1.0
2021-10-14 17:59:00,2.9161,2.9312,2.3621,2.4202,SFP-USDT,0.0021117138006707,-0.17005589657419162,0,1,87,48,0.6444444444444445,1.0,1.0,1.0
2021-10-15 05:59:00,3.0599,3.09,2.6791,2.7437,BEL-USDT,0.0002551950419247,-0.10336601307189541,0,1,67,68,0.4962962962962963,1.0,1.0,1.0
2021-10-15 17:59:00,2.2246,2.3,1.9675,2.0069,SFP-USDT,0.0018470447284344,-0.0978197347718589,0,1,58,77,0.42962962962962964,1.0,1.0,1.0
2021-10-16 05:59:00,1.726,1.82,1.614,1.638,DODO-USDT,0.0012224938875307,-0.05098493626882972,0,1,92,43,0.6814814814814815,1.0,1.0,1.0
2021-10-16 17:59:00,0.58162,0.588,0.49,0.49499,NKN-USDT,0.0020040485829959,-0.1489753111890516,0,1,53,82,0.3925925925925926,1.0,1.0,1.0
2021-10-17 05:59:00,0.41016,0.42157,0.386,0.38739,XLM-USDT,0.0017843289371606,-0.055607020965382725,0,1,39,96,0.28888888888888886,1.0,1.0,1.0
2021-10-17 17:59:00,1.0737,1.098,0.885,0.8898,KEEP-USDT,0.0012377630246427,-0.17158551345312356,0,1,37,98,0.2740740740740741,1.0,1.0,1.0
2021-10-18 05:59:00,11.205,11.64,9.732,9.824,GTC-USDT,0.0010189525168127,-0.1231702963227419,0,1,33,102,0.24444444444444444,1.0,1.0,1.0
2021-10-18 17:59:00,22.879,23.019,21.333,21.475,BAL-USDT,0.0006989748369059,-0.061612409875464236,0,1,14,121,0.1037037037037037,1.0,1.0,1.0
2021-10-19 05:59:00,2.0386,2.0686,1.884,1.9143,SFP-USDT,0.0007318730722984,-0.060881083202511954,0,1,128,8,0.9411764705882353,1.0,1.0,1.0
2021-10-19 17:59:00,0.4966600000000001,0.50331,0.46301,0.47265,NKN-USDT,0.0005292125317528,-0.048591960385676036,0,1,32,104,0.23529411764705882,1.0,1.0,1.0
2021-10-20 05:59:00,0.8136,0.8146,0.7512,0.7648,KEEP-USDT,0.0010471204188482,-0.05986478180700672,0,1,55,81,0.40441176470588236,1.0,1.0,1.0
2021-10-20 17:59:00,0.16904,0.16907,0.1598,0.1633099999999999,ARPA-USDT,0.0004288164665522,-0.03401159351709504,0,1,134,2,0.9852941176470589,1.0,1.0,1.0
2021-10-21 05:59:00,10.862,10.958,10.422,10.546,GTC-USDT,0.0020904599011781,-0.029181625701923952,0,1,95,42,0.6934306569343066,1.0,1.0,1.0
2021-10-21 17:59:00,127.89,134.15,114.99,116.9,AXS-USDT,-0.0039195637355146,-0.08593322386425828,0,1,11,126,0.08029197080291971,1.0,1.0,1.0
2021-10-22 05:59:00,13.269,13.573,12.974,13.133,QTUM-USDT,0.0009145644386858,-0.010249453613686121,0,1,135,2,0.9854014598540146,1.0,1.0,1.0
2021-10-22 17:59:00,56.799,56.97,53.603,54.067,ETC-USDT,0.0004996299037749,-0.04809943837039388,0,1,20,117,0.145985401459854,1.0,1.0,1.0
2021-10-23 05:59:00,0.12469,0.12785,0.11849,0.1196,RVN-USDT,0.0023466309084814,-0.04074430542188001,0,1,111,26,0.8102189781021898,1.0,1.0,1.0
2021-10-23 17:59:00,11.409,11.639,10.63,10.665,RUNE-USDT,0.0006567836367048,-0.06504777768037173,0,1,64,73,0.46715328467153283,1.0,1.0,1.0
2021-10-24 05:59:00,1.8559,1.89,1.7637,1.7889,SFP-USDT,0.0024095035302027,-0.036101083032491044,0,1,92,45,0.6715328467153284,1.0,1.0,1.0
2021-10-24 17:59:00,3.85,3.954,3.507,3.555,CRV-USDT,0.0005629045876724,-0.0766233766233766,0,1,16,121,0.11678832116788321,1.0,1.0,1.0
2021-10-25 05:59:00,0.14877,0.14933,0.1381599999999999,0.14378,CELR-USDT,0.0020210467628405,-0.03380149183522618,0,1,129,8,0.9416058394160584,1.0,1.0,1.0
2021-10-25 17:59:00,413.71,415.37,395.5,397.13,KSM-USDT,0.0008316532258063,-0.040053178631858866,0,1,104,33,0.7591240875912408,1.0,1.0,1.0
2021-10-26 05:59:00,173.08,173.42,166.41,166.82,ZEC-USDT,0.0007198560287942,-0.03616824589785084,0,1,103,35,0.7463768115942029,1.0,1.0,1.0
2021-10-26 17:59:00,13.369000000000002,13.71,12.612,12.754,RUNE-USDT,0.0018066137773937,-0.04593058049072418,0,1,92,46,0.6666666666666666,1.0,1.0,1.0
2021-10-27 05:59:00,1.15304,1.15592,1.0419,1.05081,GRT-USDT,0.0024899828277047,-0.08859013834077789,0,1,40,98,0.2898550724637681,1.0,1.0,1.0
2021-10-27 17:59:00,13.136,13.27,9.263,10.809,ALICE-USDT,0.001760889712697,-0.17720940854076284,0,1,8,130,0.057971014492753624,1.0,1.0,1.0
2021-10-28 05:59:00,5.8728,5.9705,4.8839,4.9621,1INCH-USDT,2.015316404690992e-05,-0.1551139943130544,0,1,60,78,0.43478260869565216,1.0,1.0,1.0
2021-10-28 17:59:00,3.30547,3.4591800000000004,2.96519,3.07249,FTM-USDT,0.0010393249275078,-0.07043254903503171,0,1,123,15,0.8913043478260869,1.0,1.0,1.0
2021-10-29 05:59:00,0.32724,0.32746,0.284,0.2903,DOGE-USDT,0.0013797861331494,-0.11285640069675773,0,1,97,41,0.7028985507246377,1.0,1.0,1.0
2021-10-29 17:59:00,339.85,342.66,331.12,331.73,AAVE-USDT,0.0012979172955025,-0.023892893923789904,0,1,124,14,0.8985507246376812,1.0,1.0,1.0
2021-10-30 05:59:00,1.07548,1.07623,1.0052,1.01036,REN-USDT,0.001050232834638,-0.060750574039471594,0,1,47,91,0.34057971014492755,1.0,1.0,1.0
2021-10-30 17:59:00,0.29509,0.29514,0.26627,0.27048,DOGEBUSD,,-0.08349146110056926,0,1,40,98,0.2898550724637681,1.0,1.0,1.0
2021-10-31 05:59:00,16.51,17.645,14.51,14.84,ALICE-USDT,0.001349527665317,-0.1014773552918381,0,1,89,49,0.644927536231884,1.0,1.0,1.0
2021-10-31 17:59:00,1.94132,2.13427,1.47,1.49246,SAND-USDT,0.0012478196699317,-0.23094839357947083,0,1,52,86,0.37681159420289856,1.0,1.0,1.0
2021-11-01 05:59:00,2.2848,2.33,1.6998,1.8042,STORJ-USDT,0.0013320013320012,-0.2103120759837177,0,1,53,85,0.38405797101449274,1.0,1.0,1.0
2021-11-01 17:59:00,11.8777,12.6562,11.0308,11.1769,MASK-USDT,0.0009761776822496,-0.05863675030110094,0,1,109,29,0.7898550724637681,1.0,1.0,1.0
2021-11-02 05:59:00,5.483,5.64,5.259,5.319,LIT-USDT,0.0016949152542373,-0.030087527352297583,0,1,120,18,0.8695652173913043,1.0,1.0,1.0
2021-11-02 17:59:00,0.14297,0.14655,0.131,0.13341,ANKR-USDT,0.0012758931251877,-0.06693243810323124,0,1,110,28,0.7971014492753623,1.0,1.0,1.0
2021-11-03 05:59:00,0.7718,0.81,0.6481,0.6659,CHR-USDT,0.0015039855617386,-0.13687621516526238,0,1,48,90,0.34782608695652173,1.0,1.0,1.0
2021-11-03 17:59:00,1.8788,1.8866,1.72,1.7643,SFP-USDT,0.0027850403546663,-0.06089317080960244,0,1,53,85,0.38405797101449274,1.0,1.0,1.0
2021-11-04 05:59:00,0.06435,0.064611,0.0521,0.056979,1000SHIB-USDT,,-0.11453169435422461,0,1,88,50,0.6376811594202898,1.0,1.0,1.0
2021-11-04 17:59:00,0.24328,0.24358,0.18721,0.19048,ARPA-USDT,0.0001575216592279,-0.21738773162414227,0,1,14,124,0.10144927536231885,1.0,1.0,1.0
2021-11-05 05:59:00,0.0528,0.0531,0.0455,0.048055,1000SHIB-USDT,,-0.08986742424242422,0,1,128,10,0.927536231884058,1.0,1.0,1.0
2021-11-05 17:59:00,0.4407,0.4598,0.3817,0.3859,BZRX-USDT,0.0018172377985463,-0.12434762877240746,0,1,34,104,0.2463768115942029,1.0,1.0,1.0
2021-11-06 05:59:00,1.3838700000000002,1.40034,1.167,1.24807,LRC-USDT,0.0007778045064548,-0.09833910084598219,0,1,76,62,0.5507246376811594,1.0,1.0,1.0
2021-11-06 17:59:00,2.6968,2.7069,2.4455,2.5113,AUDIO-USDT,0.0009166998804304,-0.06850890207715143,0,1,23,115,0.16666666666666666,1.0,1.0,1.0
2021-11-07 05:59:00,83.805,86.0,79.423,80.5,AR-USDT,0.0007458975634013,-0.03974615898463618,0,1,125,13,0.9057971014492754,1.0,1.0,1.0
2021-11-07 17:59:00,0.08126,0.08747,0.07351,0.07467,LINA-USDT,0.0029550033579583,-0.08121077888519745,0,1,86,52,0.6231884057971014,1.0,1.0,1.0
2021-11-08 05:59:00,0.67261,0.7464,0.6108399999999999,0.6140100000000001,NKN-USDT,0.001647634584013,-0.08670236501561801,0,1,65,73,0.47101449275362317,1.0,1.0,1.0
2021-11-08 17:59:00,17.727999999999994,17.785,16.848,17.304000000000002,DYDX-USDT,0.000925497454882,-0.02380683741396805,0,1,125,13,0.9057971014492754,1.0,1.0,1.0
2021-11-09 05:59:00,16.0537,16.1505,14.2,14.3428,OMG-USDT,-0.1304231841881896,-0.10600554741795754,0,1,88,50,0.6376811594202898,1.0,1.0,1.0
2021-11-09 17:59:00,1.4102,1.4249,1.2904,1.3168,ZRX-USDT,0.0006079027355623,-0.06616552017587396,0,1,54,84,0.391304347826087,1.0,1.0,1.0
